Date Time,Turbidity Daily Mean (NTU),Quality Code
12/19/2014 0:00,119.51,1: Good data
12/20/2014 0:00,96.59,1: Good data
12/21/2014 0:00,84.65,1: Good data
12/22/2014 0:00,73.78,1: Good data
12/23/2014 0:00,65.24,1: Good data
12/24/2014 0:00,56.77,1: Good data
12/25/2014 0:00,56.32,1: Good data
12/26/2014 0:00,52.36,1: Good data
12/27/2014 0:00,47.39,1: Good data
12/28/2014 0:00,45.8,1: Good data
12/29/2014 0:00,44,1: Good data
12/30/2014 0:00,63.47,1: Good data
12/31/2014 0:00,67.78,1: Good data
1/1/2015 0:00,68.45,1: Good data
1/2/2015 0:00,65.85,1: Good data
1/3/2015 0:00,60.42,1: Good data
1/4/2015 0:00,55.06,1: Good data
1/5/2015 0:00,51.34,1: Good data
1/6/2015 0:00,46.56,1: Good data
1/7/2015 0:00,40.96,1: Good data
1/8/2015 0:00,39.42,1: Good data
1/9/2015 0:00, ,255: No data exists
1/10/2015 0:00,35.06,1: Good data
1/11/2015 0:00,32.42,1: Good data
1/12/2015 0:00,30.48,1: Good data
1/13/2015 0:00,28.8,1: Good data
1/14/2015 0:00,28.5,1: Good data
1/15/2015 0:00,26.54,1: Good data
1/16/2015 0:00,27.76,1: Good data
1/17/2015 0:00, ,170: Unreliable Data
1/18/2015 0:00,25.98,1: Good data
1/19/2015 0:00,26.13,1: Good data
1/20/2015 0:00,28.62,1: Good data
1/21/2015 0:00,29.99,1: Good data
1/22/2015 0:00, ,170: Unreliable Data
1/23/2015 0:00,26.94,1: Good data
1/24/2015 0:00,25.28,1: Good data
1/25/2015 0:00,28.1,1: Good data
1/26/2015 0:00,31.41,1: Good data
1/27/2015 0:00,32.31,1: Good data
1/28/2015 0:00,32.03,1: Good data
1/29/2015 0:00,45.75,1: Good data
1/30/2015 0:00,41.58,1: Good data
1/31/2015 0:00,37.86,1: Good data
2/1/2015 0:00,28.84,1: Good data
2/2/2015 0:00,27.02,1: Good data
2/3/2015 0:00,29.32,1: Good data
2/4/2015 0:00, ,255: No data exists
2/5/2015 0:00,30.58,1: Good data
2/6/2015 0:00,29.4,1: Good data
2/7/2015 0:00,33.72,1: Good data
2/8/2015 0:00,95.39,1: Good data
2/9/2015 0:00,296.51,1: Good data
2/10/2015 0:00,279.03,1: Good data
2/11/2015 0:00,204.71,1: Good data
2/12/2015 0:00,154.92,1: Good data
2/13/2015 0:00,101.9,1: Good data
2/14/2015 0:00,74.03,1: Good data
2/15/2015 0:00,60.18,1: Good data
2/16/2015 0:00,53.79,1: Good data
2/17/2015 0:00,47.49,1: Good data
2/18/2015 0:00,48.55,1: Good data
2/19/2015 0:00,48.06,1: Good data
2/20/2015 0:00,42.74,1: Good data
2/21/2015 0:00,40.21,1: Good data
2/22/2015 0:00,44.21,1: Good data
2/23/2015 0:00,43.21,1: Good data
2/24/2015 0:00,35.86,1: Good data
2/25/2015 0:00,34.36,1: Good data
2/26/2015 0:00,39.09,1: Good data
2/27/2015 0:00,40.61,1: Good data
2/28/2015 0:00,41.46,1: Good data
3/1/2015 0:00,41.11,1: Good data
3/2/2015 0:00,41.09,1: Good data
3/3/2015 0:00,40.01,1: Good data
3/4/2015 0:00,41.36,1: Good data
3/5/2015 0:00, ,170: Unreliable Data
3/6/2015 0:00,46.57,1: Good data
3/7/2015 0:00,45.2,1: Good data
3/8/2015 0:00,42.79,1: Good data
3/9/2015 0:00, ,170: Unreliable Data
3/10/2015 0:00,38.77,1: Good data
3/11/2015 0:00,40.32,1: Good data
3/12/2015 0:00,44.68,1: Good data
3/13/2015 0:00,38.66,1: Good data
3/14/2015 0:00,38.32,1: Good data
3/15/2015 0:00,54.03,1: Good data
3/16/2015 0:00,56.09,1: Good data
3/17/2015 0:00, ,255: No data exists
3/18/2015 0:00,36.18,1: Good data
3/19/2015 0:00,34.28,1: Good data
3/20/2015 0:00,33.02,1: Good data
3/21/2015 0:00,40.94,1: Good data
3/22/2015 0:00,36.35,1: Good data
3/23/2015 0:00,42.33,1: Good data
3/24/2015 0:00,39.21,1: Good data
3/25/2015 0:00,35.72,1: Good data
3/26/2015 0:00,37.24,1: Good data
3/27/2015 0:00, ,170: Unreliable Data
3/28/2015 0:00,49.28,1: Good data
3/29/2015 0:00,47.35,1: Good data
3/30/2015 0:00,43.56,1: Good data
3/31/2015 0:00,43.01,1: Good data
4/1/2015 0:00,45.45,1: Good data
4/2/2015 0:00,49.42,1: Good data
4/3/2015 0:00,42.63,1: Good data
4/4/2015 0:00,37.46,1: Good data
4/5/2015 0:00,43.68,1: Good data
4/6/2015 0:00,40.38,1: Good data
4/7/2015 0:00,34.88,1: Good data
4/8/2015 0:00,34.28,1: Good data
4/9/2015 0:00,31.86,1: Good data
4/10/2015 0:00,29.03,1: Good data
4/11/2015 0:00,31.28,1: Good data
4/12/2015 0:00,29.4,1: Good data
4/13/2015 0:00, ,170: Unreliable Data
4/14/2015 0:00,37.91,1: Good data
4/15/2015 0:00,44.65,1: Good data
4/16/2015 0:00,42.64,1: Good data
4/17/2015 0:00,39.14,1: Good data
4/18/2015 0:00,42.93,1: Good data
4/19/2015 0:00,39.06,1: Good data
4/20/2015 0:00,37.66,1: Good data
4/21/2015 0:00, ,255: No data exists
4/22/2015 0:00,34.07,1: Good data
4/23/2015 0:00,34.92,1: Good data
4/24/2015 0:00,37.36,1: Good data
4/25/2015 0:00, ,170: Unreliable Data
4/26/2015 0:00,31.83,1: Good data
4/27/2015 0:00,29.21,1: Good data
4/28/2015 0:00,29.31,1: Good data
4/29/2015 0:00,35.29,1: Good data
4/30/2015 0:00,37.25,1: Good data
5/1/2015 0:00,41.79,1: Good data
5/2/2015 0:00,51.5,1: Good data
5/3/2015 0:00,58.84,1: Good data
5/4/2015 0:00,50.24,1: Good data
5/5/2015 0:00,43.25,1: Good data
5/6/2015 0:00, ,170: Unreliable Data
5/7/2015 0:00,38.59,1: Good data
5/8/2015 0:00,40.45,1: Good data
5/9/2015 0:00,40.7,1: Good data
5/10/2015 0:00,40.3,1: Good data
5/11/2015 0:00,40.23,1: Good data
5/12/2015 0:00,38.37,1: Good data
5/13/2015 0:00,40.31,1: Good data
5/14/2015 0:00,44.07,1: Good data
5/15/2015 0:00,49.12,1: Good data
5/16/2015 0:00,54.84,1: Good data
5/17/2015 0:00,63.58,1: Good data
5/18/2015 0:00,69.8,1: Good data
5/19/2015 0:00, ,170: Unreliable Data
5/20/2015 0:00, ,170: Unreliable Data
5/21/2015 0:00,72.04,1: Good data
5/22/2015 0:00,64.43,1: Good data
5/23/2015 0:00,60.28,1: Good data
5/24/2015 0:00,58.29,1: Good data
5/25/2015 0:00,66.37,1: Good data
5/26/2015 0:00,65.75,1: Good data
5/27/2015 0:00,58.2,1: Good data
5/28/2015 0:00, ,255: No data exists
5/29/2015 0:00, ,170: Unreliable Data
5/30/2015 0:00,54.26,1: Good data
5/31/2015 0:00,52.5,1: Good data
6/1/2015 0:00,49.59,1: Good data
6/2/2015 0:00,44.7,1: Good data
6/3/2015 0:00,47.41,1: Good data
6/4/2015 0:00,47.73,1: Good data
6/5/2015 0:00,55.44,1: Good data
6/6/2015 0:00,54.37,1: Good data
6/7/2015 0:00,48.05,1: Good data
6/8/2015 0:00,45.57,1: Good data
6/9/2015 0:00,52.59,1: Good data
6/10/2015 0:00,57.46,1: Good data
6/11/2015 0:00,57.46,1: Good data
6/12/2015 0:00,54.97,1: Good data
6/13/2015 0:00, ,170: Unreliable Data
6/14/2015 0:00,52.34,1: Good data
6/15/2015 0:00,53.78,1: Good data
6/16/2015 0:00,47.11,1: Good data
6/17/2015 0:00,45.44,1: Good data
6/18/2015 0:00,44.71,1: Good data
6/19/2015 0:00,39.37,1: Good data
6/20/2015 0:00,36.8,1: Good data
6/21/2015 0:00, ,170: Unreliable Data
6/22/2015 0:00,45.49,1: Good data
6/23/2015 0:00,44.06,1: Good data
6/24/2015 0:00,41.81,1: Good data
6/25/2015 0:00,39.67,1: Good data
6/26/2015 0:00,33.79,1: Good data
6/27/2015 0:00,38.06,1: Good data
6/28/2015 0:00,40.18,1: Good data
6/29/2015 0:00,40.28,1: Good data
6/30/2015 0:00, ,255: No data exists
7/1/2015 0:00,40.16,1: Good data
7/2/2015 0:00,37.04,1: Good data
7/3/2015 0:00,34.03,1: Good data
7/4/2015 0:00,35.56,1: Good data
7/5/2015 0:00,34.82,1: Good data
7/6/2015 0:00,32.38,1: Good data
7/7/2015 0:00,34.09,1: Good data
7/8/2015 0:00,35.41,1: Good data
7/9/2015 0:00,32.6,1: Good data
7/10/2015 0:00,32.28,1: Good data
7/11/2015 0:00,36.15,1: Good data
7/12/2015 0:00,36.67,1: Good data
7/13/2015 0:00,36.92,1: Good data
7/14/2015 0:00,40.19,1: Good data
7/15/2015 0:00,38.23,1: Good data
7/16/2015 0:00,38.91,1: Good data
7/17/2015 0:00,37.96,1: Good data
7/18/2015 0:00,40.92,1: Good data
7/19/2015 0:00,41.19,1: Good data
7/20/2015 0:00,40.54,1: Good data
7/21/2015 0:00,39.85,1: Good data
7/22/2015 0:00,39.89,1: Good data
7/23/2015 0:00,39.32,1: Good data
7/24/2015 0:00,38.66,1: Good data
7/25/2015 0:00,39.08,1: Good data
7/26/2015 0:00,35.63,1: Good data
7/27/2015 0:00, ,255: No data exists
7/28/2015 0:00,38.7,1: Good data
7/29/2015 0:00,36.38,1: Good data
7/30/2015 0:00, ,170: Unreliable Data
7/31/2015 0:00, ,170: Unreliable Data
8/1/2015 0:00, ,170: Unreliable Data
8/2/2015 0:00, ,170: Unreliable Data
8/3/2015 0:00, ,170: Unreliable Data
8/4/2015 0:00, ,170: Unreliable Data
8/5/2015 0:00, ,170: Unreliable Data
8/6/2015 0:00, ,170: Unreliable Data
8/7/2015 0:00, ,170: Unreliable Data
8/8/2015 0:00, ,170: Unreliable Data
8/9/2015 0:00, ,170: Unreliable Data
8/10/2015 0:00, ,170: Unreliable Data
8/11/2015 0:00, ,170: Unreliable Data
8/12/2015 0:00, ,170: Unreliable Data
8/13/2015 0:00, ,170: Unreliable Data
8/14/2015 0:00, ,170: Unreliable Data
8/15/2015 0:00, ,170: Unreliable Data
8/16/2015 0:00, ,170: Unreliable Data
8/17/2015 0:00, ,255: No data exists
8/18/2015 0:00,40.44,1: Good data
8/19/2015 0:00,40.37,1: Good data
8/20/2015 0:00,39.21,1: Good data
8/21/2015 0:00, ,170: Unreliable Data
8/22/2015 0:00,29.88,1: Good data
8/23/2015 0:00,14.25,1: Good data
8/24/2015 0:00,12.42,1: Good data
8/25/2015 0:00,12.82,1: Good data
8/26/2015 0:00,15.8,1: Good data
8/27/2015 0:00,20.26,1: Good data
8/28/2015 0:00,21.95,1: Good data
8/29/2015 0:00,20.35,1: Good data
8/30/2015 0:00,14.94,1: Good data
8/31/2015 0:00,12.84,1: Good data
9/1/2015 0:00,16.19,1: Good data
9/2/2015 0:00, ,170: Unreliable Data
9/3/2015 0:00,22.79,1: Good data
9/4/2015 0:00,23.29,1: Good data
9/5/2015 0:00,22.73,1: Good data
9/6/2015 0:00, ,170: Unreliable Data
9/7/2015 0:00, ,170: Unreliable Data
9/8/2015 0:00,20.68,1: Good data
9/9/2015 0:00, ,170: Unreliable Data
9/10/2015 0:00, ,170: Unreliable Data
9/11/2015 0:00, ,170: Unreliable Data
9/12/2015 0:00,20.37,1: Good data
9/13/2015 0:00,19.87,1: Good data
9/14/2015 0:00,22.97,1: Good data
9/15/2015 0:00,21.5,1: Good data
9/16/2015 0:00,24.37,1: Good data
9/17/2015 0:00,22.43,1: Good data
9/18/2015 0:00,24.55,1: Good data
9/19/2015 0:00,24.2,1: Good data
9/20/2015 0:00,24.26,1: Good data
9/21/2015 0:00,23.46,1: Good data
9/22/2015 0:00,25.28,1: Good data
9/23/2015 0:00,28.65,1: Good data
9/24/2015 0:00,26.06,1: Good data
9/25/2015 0:00,22.95,1: Good data
9/26/2015 0:00, ,170: Unreliable Data
9/27/2015 0:00, ,170: Unreliable Data
9/28/2015 0:00,27.21,1: Good data
9/29/2015 0:00,30.31,1: Good data
9/30/2015 0:00,30.31,1: Good data
10/1/2015 0:00, ,255: No data exists
10/2/2015 0:00,29.98,1: Good data
10/3/2015 0:00, ,170: Unreliable Data
10/4/2015 0:00,36.1,1: Good data
10/5/2015 0:00,39.08,1: Good data
10/6/2015 0:00,39.85,1: Good data
10/7/2015 0:00,41.04,1: Good data
10/8/2015 0:00,40.06,1: Good data
10/9/2015 0:00,41.32,1: Good data
10/10/2015 0:00,39.8,1: Good data
10/11/2015 0:00,39.58,1: Good data
10/12/2015 0:00,39.42,1: Good data
10/13/2015 0:00,36.85,1: Good data
10/14/2015 0:00,28.75,1: Good data
10/15/2015 0:00,25.85,1: Good data
10/16/2015 0:00,32.21,1: Good data
10/17/2015 0:00,38.86,1: Good data
10/18/2015 0:00,38.61,1: Good data
10/19/2015 0:00,29.89,1: Good data
10/20/2015 0:00,24.64,1: Good data
10/21/2015 0:00,24.14,1: Good data
10/22/2015 0:00,34.75,1: Good data
10/23/2015 0:00,39.72,1: Good data
10/24/2015 0:00,43.75,1: Good data
10/25/2015 0:00, ,170: Unreliable Data
10/26/2015 0:00,42.74,1: Good data
10/27/2015 0:00,43.04,1: Good data
10/28/2015 0:00,39.72,1: Good data
10/29/2015 0:00, ,170: Unreliable Data
10/30/2015 0:00, ,170: Unreliable Data
10/31/2015 0:00,35.28,1: Good data
11/1/2015 0:00,34.69,1: Good data
11/2/2015 0:00,36.07,1: Good data
11/3/2015 0:00,36.28,1: Good data
11/4/2015 0:00,40.2,1: Good data
11/5/2015 0:00,37.4,1: Good data
11/6/2015 0:00,33.91,1: Good data
11/7/2015 0:00,31.18,1: Good data
11/8/2015 0:00,35.06,1: Good data
11/9/2015 0:00,37.72,1: Good data
11/10/2015 0:00, ,255: No data exists
11/11/2015 0:00,34.4,1: Good data
11/12/2015 0:00,33.95,1: Good data
11/13/2015 0:00,31.88,1: Good data
11/14/2015 0:00, ,170: Unreliable Data
11/15/2015 0:00,33.42,1: Good data
11/16/2015 0:00,34.97,1: Good data
11/17/2015 0:00,31.91,1: Good data
11/18/2015 0:00, ,170: Unreliable Data
11/19/2015 0:00,26.99,1: Good data
11/20/2015 0:00, ,170: Unreliable Data
11/21/2015 0:00,46.28,1: Good data
11/22/2015 0:00,35.12,1: Good data
11/23/2015 0:00,30.38,1: Good data
11/24/2015 0:00,32.63,1: Good data
11/25/2015 0:00, ,170: Unreliable Data
11/26/2015 0:00,33.58,1: Good data
11/27/2015 0:00, ,170: Unreliable Data
11/28/2015 0:00,26.87,1: Good data
11/29/2015 0:00,23.9,1: Good data
11/30/2015 0:00,23.44,1: Good data
12/1/2015 0:00,20.92,1: Good data
12/2/2015 0:00, ,170: Unreliable Data
12/3/2015 0:00,17.52,1: Good data
12/4/2015 0:00,16.91,1: Good data
12/5/2015 0:00,16.13,1: Good data
12/6/2015 0:00, ,170: Unreliable Data
12/7/2015 0:00, ,170: Unreliable Data
12/8/2015 0:00, ,170: Unreliable Data
12/9/2015 0:00,36.64,1: Good data
12/10/2015 0:00,35.82,1: Good data
12/11/2015 0:00,31.55,1: Good data
12/12/2015 0:00,28.42,1: Good data
12/13/2015 0:00,31.59,1: Good data
12/14/2015 0:00,22.99,1: Good data
12/15/2015 0:00,15.69,1: Good data
12/16/2015 0:00,12.94,1: Good data
12/17/2015 0:00,11.71,1: Good data
12/18/2015 0:00,10.79,1: Good data
12/19/2015 0:00,12.75,1: Good data
12/20/2015 0:00,15.49,1: Good data
12/21/2015 0:00, ,170: Unreliable Data
12/22/2015 0:00, ,170: Unreliable Data
12/23/2015 0:00, ,255: No data exists
12/24/2015 0:00, ,170: Unreliable Data
12/25/2015 0:00,19.28,1: Good data
12/26/2015 0:00,15.34,1: Good data
12/27/2015 0:00,12.58,1: Good data
12/28/2015 0:00,15.21,1: Good data
12/29/2015 0:00,16.78,1: Good data
12/30/2015 0:00,13.24,1: Good data
12/31/2015 0:00,9.71,1: Good data
1/1/2016 0:00,9.37,1: Good data
1/2/2016 0:00, ,170: Unreliable Data
1/3/2016 0:00, ,170: Unreliable Data
1/4/2016 0:00, ,170: Unreliable Data
1/5/2016 0:00,9.03,1: Good data
1/6/2016 0:00, ,170: Unreliable Data
1/7/2016 0:00,23.32,1: Good data
1/8/2016 0:00, ,170: Unreliable Data
1/9/2016 0:00,25.77,1: Good data
1/10/2016 0:00,22.7,1: Good data
1/11/2016 0:00, ,170: Unreliable Data
1/12/2016 0:00,20.26,1: Good data
1/13/2016 0:00,19.57,1: Good data
1/14/2016 0:00, ,170: Unreliable Data
1/15/2016 0:00, ,170: Unreliable Data
1/16/2016 0:00, ,170: Unreliable Data
1/17/2016 0:00, ,170: Unreliable Data
1/18/2016 0:00,34.5,1: Good data
1/19/2016 0:00,56.23,1: Good data
1/20/2016 0:00,70.57,1: Good data
1/21/2016 0:00,90.41,1: Good data
1/22/2016 0:00,97.32,1: Good data
1/23/2016 0:00,95.05,1: Good data
1/24/2016 0:00,96.69,1: Good data
1/25/2016 0:00,66.48,1: Good data
1/26/2016 0:00,53.87,1: Good data
1/27/2016 0:00,47.64,1: Good data
1/28/2016 0:00,42.87,1: Good data
1/29/2016 0:00,41.12,1: Good data
1/30/2016 0:00,41.58,1: Good data
1/31/2016 0:00,45.5,1: Good data
2/1/2016 0:00,38.99,1: Good data
2/2/2016 0:00,46.63,1: Good data
2/3/2016 0:00, ,255: No data exists
2/4/2016 0:00,59.29,1: Good data
2/5/2016 0:00,58.81,1: Good data
2/6/2016 0:00,48.52,1: Good data
2/7/2016 0:00,40.59,1: Good data
2/8/2016 0:00,37.08,1: Good data
2/9/2016 0:00,31.77,1: Good data
2/10/2016 0:00,30.51,1: Good data
2/11/2016 0:00,31.75,1: Good data
2/12/2016 0:00, ,170: Unreliable Data
2/13/2016 0:00,33.37,1: Good data
2/14/2016 0:00,31.19,1: Good data
2/15/2016 0:00,25.91,1: Good data
2/16/2016 0:00, ,170: Unreliable Data
2/17/2016 0:00, ,170: Unreliable Data
2/18/2016 0:00,33.15,1: Good data
2/19/2016 0:00,29.36,1: Good data
2/20/2016 0:00, ,170: Unreliable Data
2/21/2016 0:00,27.97,1: Good data
2/22/2016 0:00, ,170: Unreliable Data
2/23/2016 0:00,27.83,1: Good data
2/24/2016 0:00,27.82,1: Good data
2/25/2016 0:00,26.53,1: Good data
2/26/2016 0:00,24.66,1: Good data
2/27/2016 0:00, ,170: Unreliable Data
2/28/2016 0:00, ,170: Unreliable Data
2/29/2016 0:00,22.04,1: Good data
3/1/2016 0:00, ,170: Unreliable Data
3/2/2016 0:00, ,170: Unreliable Data
3/3/2016 0:00,24.38,1: Good data
3/4/2016 0:00, ,255: No data exists
3/5/2016 0:00,17.7,1: Good data
3/6/2016 0:00,114.38,1: Good data
3/7/2016 0:00, ,170: Unreliable Data
3/8/2016 0:00, ,170: Unreliable Data
3/9/2016 0:00, ,170: Unreliable Data
3/10/2016 0:00,174.81,1: Good data
3/11/2016 0:00,159.71,1: Good data
3/12/2016 0:00,185.2,1: Good data
3/13/2016 0:00,210.18,1: Good data
3/14/2016 0:00, ,170: Unreliable Data
3/15/2016 0:00,85.57,1: Good data
3/16/2016 0:00,80.05,1: Good data
3/17/2016 0:00,87.84,1: Good data
3/18/2016 0:00,72.19,1: Good data
3/19/2016 0:00,53.64,1: Good data
3/20/2016 0:00,41.23,1: Good data
3/21/2016 0:00,38.22,1: Good data
3/22/2016 0:00,41.05,1: Good data
3/23/2016 0:00,39.05,1: Good data
3/24/2016 0:00,37.13,1: Good data
3/25/2016 0:00,33.02,1: Good data
3/26/2016 0:00,34.13,1: Good data
3/27/2016 0:00,38.76,1: Good data
3/28/2016 0:00, ,170: Unreliable Data
3/29/2016 0:00, ,170: Unreliable Data
3/30/2016 0:00, ,170: Unreliable Data
3/31/2016 0:00,48.48,1: Good data
4/1/2016 0:00, ,255: No data exists
4/2/2016 0:00,30.72,1: Good data
4/3/2016 0:00,29.01,1: Good data
4/4/2016 0:00,29.6,1: Good data
4/5/2016 0:00, ,170: Unreliable Data
4/6/2016 0:00,31.35,1: Good data
4/7/2016 0:00,29.13,1: Good data
4/8/2016 0:00, ,170: Unreliable Data
4/9/2016 0:00,30.08,1: Good data
4/10/2016 0:00,30.25,1: Good data
4/11/2016 0:00,31.81,1: Good data
4/12/2016 0:00,32.45,1: Good data
4/13/2016 0:00,35.07,1: Good data
4/14/2016 0:00,37.96,1: Good data
4/15/2016 0:00,39.68,1: Good data
4/16/2016 0:00,37.8,1: Good data
4/17/2016 0:00,35.55,1: Good data
4/18/2016 0:00,36.44,1: Good data
4/19/2016 0:00,38.28,1: Good data
4/20/2016 0:00, ,170: Unreliable Data
4/21/2016 0:00, ,170: Unreliable Data
4/22/2016 0:00,48.27,1: Good data
4/23/2016 0:00,45.32,1: Good data
4/24/2016 0:00, ,170: Unreliable Data
4/25/2016 0:00, ,170: Unreliable Data
4/26/2016 0:00,43.79,1: Good data
4/27/2016 0:00,43.47,1: Good data
4/28/2016 0:00, ,170: Unreliable Data
4/29/2016 0:00,42,1: Good data
4/30/2016 0:00, ,170: Unreliable Data
5/1/2016 0:00,45.66,1: Good data
5/2/2016 0:00, ,170: Unreliable Data
5/3/2016 0:00, ,170: Unreliable Data
5/4/2016 0:00, ,255: No data exists
5/5/2016 0:00,40.72,1: Good data
5/6/2016 0:00,42.2,1: Good data
5/7/2016 0:00,42.72,1: Good data
5/8/2016 0:00,40.63,1: Good data
5/9/2016 0:00,35.8,1: Good data
5/10/2016 0:00,32.94,1: Good data
5/11/2016 0:00,34.98,1: Good data
5/12/2016 0:00,35.5,1: Good data
5/13/2016 0:00,40.14,1: Good data
5/14/2016 0:00,42.8,1: Good data
5/15/2016 0:00,42.3,1: Good data
5/16/2016 0:00,42.59,1: Good data
5/17/2016 0:00,45.35,1: Good data
5/18/2016 0:00,41.94,1: Good data
5/19/2016 0:00,42.37,1: Good data
5/20/2016 0:00,47.12,1: Good data
5/21/2016 0:00,49.93,1: Good data
5/22/2016 0:00,51.02,1: Good data
5/23/2016 0:00,48.52,1: Good data
5/24/2016 0:00,48.69,1: Good data
5/25/2016 0:00,45.92,1: Good data
5/26/2016 0:00,45.09,1: Good data
5/27/2016 0:00,41.04,1: Good data
5/28/2016 0:00,38.67,1: Good data
5/29/2016 0:00,35.45,1: Good data
5/30/2016 0:00,34.65,1: Good data
5/31/2016 0:00,35.5,1: Good data
6/1/2016 0:00,37.02,1: Good data
6/2/2016 0:00,38.7,1: Good data
6/3/2016 0:00,36.91,1: Good data
6/4/2016 0:00,43.22,1: Good data
6/5/2016 0:00,52.34,1: Good data
6/6/2016 0:00,61.4,1: Good data
6/7/2016 0:00, ,170: Unreliable Data
6/8/2016 0:00, ,255: No data exists
6/9/2016 0:00,70.51,1: Good data
6/10/2016 0:00,62.08,1: Good data
6/11/2016 0:00,54.83,1: Good data
6/12/2016 0:00,50.96,1: Good data
6/13/2016 0:00,59.28,1: Good data
6/14/2016 0:00,64.83,1: Good data
6/15/2016 0:00,62.99,1: Good data
6/16/2016 0:00,58.04,1: Good data
6/17/2016 0:00,56.88,1: Good data
6/18/2016 0:00,58.69,1: Good data
6/19/2016 0:00,49.61,1: Good data
6/20/2016 0:00,49.84,1: Good data
6/21/2016 0:00,49.5,2: Good quality edited data
6/22/2016 0:00, ,170: Unreliable Data
6/23/2016 0:00, ,170: Unreliable Data
6/24/2016 0:00,36.7,1: Good data
6/25/2016 0:00,37.34,1: Good data
6/26/2016 0:00,35.05,1: Good data
6/27/2016 0:00,31.47,1: Good data
6/28/2016 0:00,30.26,1: Good data
6/29/2016 0:00,35.87,1: Good data
6/30/2016 0:00,50.14,1: Good data
7/1/2016 0:00,71.25,1: Good data
7/2/2016 0:00,75.46,1: Good data
7/3/2016 0:00,71.58,1: Good data
7/4/2016 0:00,67.75,1: Good data
7/5/2016 0:00,65.79,1: Good data
7/6/2016 0:00,60.11,1: Good data
7/7/2016 0:00, ,255: No data exists
7/8/2016 0:00, ,170: Unreliable Data
7/9/2016 0:00, ,170: Unreliable Data
7/10/2016 0:00,57.81,1: Good data
7/11/2016 0:00, ,170: Unreliable Data
7/12/2016 0:00,60.14,1: Good data
7/13/2016 0:00, ,170: Unreliable Data
7/14/2016 0:00, ,170: Unreliable Data
7/15/2016 0:00,41.78,1: Good data
7/16/2016 0:00, ,170: Unreliable Data
7/17/2016 0:00,26.52,1: Good data
7/18/2016 0:00, ,170: Unreliable Data
7/19/2016 0:00, ,170: Unreliable Data
7/20/2016 0:00, ,170: Unreliable Data
7/21/2016 0:00, ,170: Unreliable Data
7/22/2016 0:00,30.85,1: Good data
7/23/2016 0:00,32.06,1: Good data
7/24/2016 0:00,29.34,1: Good data
7/25/2016 0:00, ,170: Unreliable Data
7/26/2016 0:00, ,170: Unreliable Data
7/27/2016 0:00, ,170: Unreliable Data
7/28/2016 0:00, ,170: Unreliable Data
7/29/2016 0:00,27.47,1: Good data
7/30/2016 0:00, ,170: Unreliable Data
7/31/2016 0:00,30.08,1: Good data
8/1/2016 0:00, ,170: Unreliable Data
8/2/2016 0:00,31.68,1: Good data
8/3/2016 0:00,30.34,1: Good data
8/4/2016 0:00,31.91,1: Good data
8/5/2016 0:00,31.5,1: Good data
8/6/2016 0:00,32.61,1: Good data
8/7/2016 0:00,40.8,1: Good data
8/8/2016 0:00, ,170: Unreliable Data
8/9/2016 0:00, ,170: Unreliable Data
8/10/2016 0:00, ,170: Unreliable Data
8/11/2016 0:00,37.48,1: Good data
8/12/2016 0:00,38.5,1: Good data
8/13/2016 0:00, ,170: Unreliable Data
8/14/2016 0:00, ,170: Unreliable Data
8/15/2016 0:00,46.93,1: Good data
8/16/2016 0:00, ,170: Unreliable Data
8/17/2016 0:00, ,255: No data exists
8/18/2016 0:00, ,170: Unreliable Data
8/19/2016 0:00,62.28,1: Good data
8/20/2016 0:00,65.66,1: Good data
8/21/2016 0:00,72.32,1: Good data
8/22/2016 0:00,78.27,1: Good data
8/23/2016 0:00,79.47,1: Good data
8/24/2016 0:00,75.35,1: Good data
8/25/2016 0:00,74.41,1: Good data
8/26/2016 0:00,80.11,1: Good data
8/27/2016 0:00, ,170: Unreliable Data
8/28/2016 0:00,75.64,1: Good data
8/29/2016 0:00,75.06,1: Good data
8/30/2016 0:00, ,170: Unreliable Data
8/31/2016 0:00,74.6,1: Good data
9/1/2016 0:00,80.16,1: Good data
9/2/2016 0:00,85.05,1: Good data
9/3/2016 0:00,90.15,1: Good data
9/4/2016 0:00,89.49,1: Good data
9/5/2016 0:00,76.77,1: Good data
9/6/2016 0:00,76.07,1: Good data
9/7/2016 0:00,70.16,1: Good data
9/8/2016 0:00,78.99,1: Good data
9/9/2016 0:00,84.58,1: Good data
9/10/2016 0:00,90.63,1: Good data
9/11/2016 0:00,98.16,1: Good data
9/12/2016 0:00,90.9,1: Good data
9/13/2016 0:00,86.37,1: Good data
9/14/2016 0:00,84.79,1: Good data
9/15/2016 0:00,65.52,1: Good data
9/16/2016 0:00,56.22,1: Good data
9/17/2016 0:00,51.17,1: Good data
9/18/2016 0:00,43.36,1: Good data
9/19/2016 0:00,50.15,1: Good data
9/20/2016 0:00,65.05,1: Good data
9/21/2016 0:00,77.86,1: Good data
9/22/2016 0:00,71.44,1: Good data
9/23/2016 0:00,57.14,1: Good data
9/24/2016 0:00,54.42,1: Good data
9/25/2016 0:00,51.96,1: Good data
9/26/2016 0:00,58.51,1: Good data
9/27/2016 0:00,64.05,1: Good data
9/28/2016 0:00,65.58,1: Good data
9/29/2016 0:00,69.52,1: Good data
9/30/2016 0:00,66.65,1: Good data
10/1/2016 0:00, ,170: Unreliable Data
10/2/2016 0:00,63.82,1: Good data
